sender_upi_id,sender_bank,sender_account_age_days,total_txn_24h,unique_receivers_24h,total_amount_sent_24h,avg_txn_amount,rapid_txn_flag,repeated_amount_flag,night_activity_flag,cross_bank_flag,is_suspicious_sender
S318@upi,ICICI,197,32,14,54281.17087629512,4706.677634549904,1,1,0,0,1
S319@upi,YBL,335,5,2,13270.448293413534,2470.836102416538,0,0,0,0,0
S320@upi,ICICI,245,3,2,8332.686385036248,3042.268042716013,0,0,1,1,0
S321@upi,AXIS,303,4,2,17408.863173257574,4685.980734120501,0,0,0,1,0
S322@upi,SBI,74,3,1,12957.707872540755,1816.6723941940254,0,0,0,0,0
S323@upi,ICICI,150,16,18,38294.23756205838,1632.2787966406554,1,1,0,0,1
S324@upi,ICICI,212,34,10,67017.4823213415,1516.0413863998824,1,1,0,0,1
S325@upi,SBI,155,1,2,3073.4768120597446,3910.481480909438,0,0,0,1,0
S326@upi,AXIS,100,18,15,38880.0537516589,4795.794115850364,1,1,1,1,1
S327@upi,YBL,184,5,2,16121.884358644436,3993.8452183123954,0,0,0,0,0
S328@upi,ICICI,354,1,2,3439.3172675793444,2916.5999893395,0,0,0,1,0
S329@upi,AXIS,61,23,15,37582.02448836454,2666.1432041361486,1,1,1,0,1
S330@upi,YBL,364,1,1,4212.181276393636,2504.044201530355,0,0,0,0,0
S331@upi,ICICI,36,37,10,132011.76285872742,1092.9905380525815,1,1,0,1,1
S332@upi,SBI,140,28,14,131767.31584205478,2179.1963790936106,1,1,1,1,1
S333@upi,ICICI,134,4,2,18605.835294299493,4560.313656779124,0,0,1,0,0
S334@upi,YBL,164,30,18,127218.732613632,2463.4867654435807,1,1,0,1,1
S335@upi,SBI,176,5,2,5429.580992791938,3093.4313832477305,0,0,1,0,0
S336@upi,AXIS,157,5,1,8320.534343805197,1176.0826326078652,0,0,0,0,0
S337@upi,HDFC,348,3,2,12791.405976782728,3617.2007259359757,0,0,1,0,0
S338@upi,HDFC,251,3,2,14469.734530571131,4387.701029033255,0,0,1,1,0
S339@upi,YBL,356,2,2,4463.746635354374,2263.1288660433443,0,0,0,1,0
S340@upi,YBL,231,3,2,13501.516843243457,3813.506932280443,0,0,0,0,0
S341@upi,HDFC,156,4,1,17124.79387794042,3999.2635682685936,0,0,0,0,0
S342@upi,YBL,100,2,2,4199.7756546378905,4642.954902722966,0,0,0,0,0
S343@upi,HDFC,231,3,1,13419.664478937439,2415.81243969498,0,0,0,0,0
S344@upi,YBL,7,24,13,69301.6077743506,2114.9252641375633,1,1,1,1,1
S345@upi,ICICI,129,4,2,16594.351301406656,3990.5542279724273,0,0,0,1,0
S346@upi,SBI,206,3,1,14014.001732133642,3346.031971994182,0,0,1,0,0
S347@upi,SBI,74,3,2,4674.671050769693,1323.0851457465262,0,0,0,1,0
S348@upi,SBI,29,32,18,131181.60600221576,4340.8811199794945,1,1,1,1,1
S349@upi,SBI,203,24,9,26111.98754140125,4506.215285257178,1,1,0,0,1
S350@upi,YBL,180,1,1,1097.7138403658487,2263.8993673840755,0,0,0,1,0
S351@upi,AXIS,47,1,1,2917.913944529909,1106.3893283492002,0,0,0,0,0
S352@upi,AXIS,359,2,2,7201.26198411895,1225.707730343193,0,0,0,0,0
S353@upi,AXIS,324,17,15,34266.642696419476,3390.8743494600317,1,1,0,0,1
S354@upi,ICICI,175,2,2,9855.275755225543,2933.7136571581773,0,0,0,1,0
S355@upi,SBI,216,3,1,13861.393356727987,3587.7247183958502,0,0,1,1,0
S356@upi,HDFC,261,4,1,8383.253083871408,2531.571497126065,0,0,0,1,0
S357@upi,SBI,112,4,2,13272.17992278393,3005.578507734972,0,0,0,1,0
S358@upi,AXIS,89,2,2,6911.507468685323,2720.622628727347,0,0,1,0,0
S359@upi,SBI,8,33,18,93829.10275969353,3139.827120459683,1,1,0,0,1
S360@upi,AXIS,169,1,2,4924.862756168241,3190.23879949772,0,0,0,1,0
S361@upi,SBI,35,4,2,6876.933861945199,2193.362687676473,0,0,0,1,0
S362@upi,SBI,93,5,2,23784.41134450119,3595.9743548171596,0,0,0,1,0
S363@upi,AXIS,139,32,18,80646.24981073444,3485.4396063825743,1,1,0,0,1
S364@upi,ICICI,15,3,1,10297.52081042259,1984.424662529414,0,0,1,0,0
S365@upi,SBI,25,4,2,19441.78961801818,4861.8367548612305,0,0,0,1,0
S366@upi,AXIS,204,2,1,7739.457100507458,4068.426591942189,0,0,0,1,0
S367@upi,SBI,164,4,2,7460.838458098202,1462.2706628345795,0,0,1,0,0
S368@upi,HDFC,290,2,2,6366.723921959751,2194.7965149149154,0,0,1,0,0
S369@upi,YBL,235,30,15,36845.20071474549,3019.6711965527993,1,1,1,1,1
S370@upi,HDFC,187,5,1,21248.40926433332,2945.4576739332906,0,0,1,1,0
S371@upi,HDFC,56,5,1,6787.931407721167,4435.37858962752,0,0,1,0,0
S372@upi,YBL,302,3,2,3047.1202334558875,4036.395277409718,0,0,0,0,0
S373@upi,HDFC,73,3,2,10305.94440184298,1840.5933557569356,0,0,0,1,0
S374@upi,AXIS,87,24,12,33075.17310015904,4647.779426513411,1,1,0,1,1
S375@upi,YBL,92,4,2,8022.117425635595,1420.0490822471806,0,0,1,0,0
S376@upi,YBL,305,1,2,3872.307749438385,1951.714656259353,0,0,1,0,0
S377@upi,ICICI,279,2,2,7084.594725582209,4759.650004212399,0,0,1,1,0
S378@upi,YBL,362,30,12,139797.99115176866,4376.779102350472,1,1,1,0,1
S379@upi,SBI,356,3,1,8978.539316840699,4624.232153393905,0,0,0,0,0
S380@upi,HDFC,238,1,1,3761.1062057505674,2469.5881728106424,0,0,1,1,0
S381@upi,SBI,169,1,2,3175.108334852268,1533.3341570869839,0,0,0,1,0
S382@upi,HDFC,257,4,1,10749.063500938582,1400.0379384775247,0,0,1,0,0
S383@upi,SBI,22,19,17,64201.75088978007,3128.211404739047,1,1,0,0,1
S384@upi,YBL,223,3,2,14848.139318374344,4926.726776939853,0,0,0,1,0
S385@upi,AXIS,285,4,1,13963.015893547323,2245.7522749444033,0,0,0,0,0
S386@upi,ICICI,51,2,2,7580.878606347478,2803.045492376537,0,0,1,0,0
S387@upi,AXIS,199,2,1,9507.543619003598,4165.741923503457,0,0,0,0,0
S388@upi,SBI,100,4,1,4862.8194560248285,3383.142733703076,0,0,1,0,0
S389@upi,YBL,56,3,1,10298.414500628327,2337.3389461749366,0,0,0,1,0
S390@upi,SBI,42,1,1,4876.430578080387,2787.7673377689625,0,0,0,0,0
S391@upi,ICICI,231,5,1,18590.62677871257,3296.2881414982467,0,0,0,0,0
S392@upi,YBL,171,1,2,2399.623945169496,3746.5206201205992,0,0,0,1,0
S393@upi,ICICI,190,4,2,18534.447787491015,1284.3250104780254,0,0,1,0,0
S394@upi,ICICI,337,1,2,2779.2097118746738,4221.458814374817,0,0,0,0,0
S395@upi,YBL,201,5,1,17234.585809629956,1195.363810809134,0,0,1,1,0
S396@upi,AXIS,188,1,1,2626.5786405332847,1040.6311738857542,0,0,0,1,0
S397@upi,YBL,225,5,1,19277.021340803243,2717.5225032862577,0,0,0,1,0
S398@upi,ICICI,219,2,1,7084.35281128348,3844.243129239171,0,0,0,0,0
S399@upi,SBI,101,3,1,7693.887248942175,1288.801230484597,0,0,0,1,0
S400@upi,HDFC,223,2,1,3872.6434770397245,1997.680001654966,0,0,0,0,0
S401@upi,AXIS,196,39,17,46644.0934177693,2338.381654760702,1,1,1,1,1
S402@upi,YBL,166,4,1,10941.74474256059,1290.208731090218,0,0,0,1,0
S403@upi,SBI,301,2,1,3873.680006377543,4789.70996505492,0,0,0,0,0
S404@upi,YBL,143,3,2,9617.48697481663,1627.771395118124,0,0,0,0,0
S405@upi,AXIS,202,4,1,5792.7555083920715,4161.767465275441,0,0,1,1,0
S406@upi,HDFC,261,2,1,6643.70708045114,4861.258873012339,0,0,0,1,0
S407@upi,AXIS,171,4,2,4115.708833587588,4238.482659804989,0,0,0,0,0
S408@upi,SBI,106,21,8,89021.91988920802,2110.3958589390704,1,1,1,0,1
S409@upi,SBI,339,2,1,8342.839841147237,1267.6225522375512,0,0,0,1,0
S410@upi,AXIS,239,18,12,18555.06426799876,3970.5808112069844,1,1,0,1,1
S411@upi,YBL,310,1,2,1960.245598193505,2418.018888517986,0,0,0,0,0
S412@upi,YBL,67,5,2,10326.676919562542,1441.227171891649,0,0,0,1,0
S413@upi,AXIS,284,1,1,4103.238467415883,4994.263677100975,0,0,1,1,0
S414@upi,AXIS,55,28,18,32682.77044445023,2317.6902154093423,1,1,0,1,1
S415@upi,HDFC,123,21,10,49096.08890905405,3233.355784503455,1,1,0,1,1
S416@upi,AXIS,289,33,11,42002.06691563685,4185.205042902691,1,1,0,0,1
S417@upi,ICICI,131,5,1,13945.768700237091,3261.0275010749033,0,0,1,1,0
S418@upi,YBL,196,19,11,72775.52883025848,4233.662547125907,1,1,0,1,1
S419@upi,YBL,16,28,16,128969.93634337642,2132.232934109129,1,1,0,1,1
S420@upi,YBL,248,39,13,127135.07090768844,1051.8870756771341,1,1,1,0,1
S421@upi,ICICI,337,38,13,58026.52129785264,4660.108825690421,1,1,0,1,1
S422@upi,HDFC,59,24,19,80854.72425194258,4553.691198066827,1,1,0,1,1
S423@upi,ICICI,313,4,2,17516.247293326203,4288.903418831034,0,0,0,0,0
S424@upi,YBL,96,29,12,45270.964083853105,4580.246226957961,1,1,0,1,1
S425@upi,YBL,76,16,10,45371.761558055434,3085.4159985052183,1,1,1,0,1
S426@upi,ICICI,352,23,19,80662.53206937136,1637.240018199413,1,1,0,1,1
S427@upi,ICICI,196,4,1,13182.057654986927,1533.4149752998192,0,0,0,0,0
S428@upi,YBL,92,2,1,5408.222829575415,3107.7934930607953,0,0,0,0,0
S429@upi,HDFC,293,35,8,119593.13405307692,2524.7006846003305,1,1,0,1,1
S430@upi,ICICI,356,1,2,1801.9090840060176,3683.6453370960376,0,0,0,0,0
S431@upi,ICICI,196,25,13,41083.13435287895,1718.0660300649308,1,1,0,0,1
S432@upi,SBI,347,2,2,3674.1904575309813,1684.4051461006609,0,0,1,1,0
S433@upi,HDFC,189,36,9,57708.1002671543,2429.328484229363,1,1,0,0,1
S434@upi,SBI,147,4,2,14079.67378580687,4720.94738663334,0,0,0,1,0
S435@upi,SBI,145,31,9,56572.57467629896,2708.4149531299818,1,1,0,1,1
S436@upi,SBI,359,4,2,14217.651841923445,2831.345521325571,0,0,0,1,0
S437@upi,AXIS,17,5,1,23212.023570511137,1416.700871505566,0,0,1,0,0
S438@upi,AXIS,145,33,11,115778.34509692338,1168.8658208259803,1,1,0,0,1
S439@upi,AXIS,217,5,2,15687.770593925077,1048.1725828497006,0,0,1,1,0
S440@upi,ICICI,164,2,1,5707.52352485421,3635.4553243144387,0,0,0,1,0
S441@upi,HDFC,16,5,1,7288.6739853686395,3727.5202408502782,0,0,0,1,0
S442@upi,HDFC,324,2,2,2283.5236985725783,4804.864748436946,0,0,1,1,0
S443@upi,SBI,215,2,2,3373.0935568219084,4517.789727718038,0,0,1,0,0
S444@upi,HDFC,141,1,2,3608.2768382288173,2804.5496838872295,0,0,0,0,0
S445@upi,SBI,320,29,19,67906.48816135096,2292.9170829932914,1,1,0,0,1
S446@upi,YBL,39,5,1,5462.081752467765,4778.699181620467,0,0,1,0,0
S447@upi,HDFC,295,4,2,4087.066620437465,2405.9338512793274,0,0,0,0,0
S448@upi,AXIS,267,3,1,13755.29510449382,4649.764355232221,0,0,0,1,0
S449@upi,SBI,157,3,1,3121.860558888568,3958.2767222802822,0,0,0,1,0
S450@upi,HDFC,217,3,1,13202.377784645618,3980.647749962346,0,0,0,1,0
S451@upi,YBL,35,5,1,23717.13411255134,4357.660827096548,0,0,0,1,0
S452@upi,AXIS,292,16,8,32207.324585688766,1204.2799379093813,1,1,0,1,1
S453@upi,ICICI,42,3,1,12378.801108322714,2492.867044562762,0,0,1,0,0
S454@upi,AXIS,284,5,2,10063.137069106004,4924.460918826363,0,0,1,0,0
S455@upi,YBL,47,4,1,5816.165227412769,3637.1719503111176,0,0,0,1,0
S456@upi,ICICI,256,2,2,7316.0974564914895,4498.302470979383,0,0,0,0,0
S457@upi,SBI,341,19,10,32399.0860290162,2052.786259163143,1,1,1,0,1
S458@upi,AXIS,333,24,19,42314.19947813967,1216.6838235036396,1,1,1,1,1
S459@upi,HDFC,249,2,2,6373.648515440052,3682.6359509370272,0,0,0,1,0
S460@upi,SBI,153,5,2,16915.539900034717,3101.713212569676,0,0,0,1,0
S461@upi,YBL,49,35,14,80047.49219739616,3381.535700999288,1,1,0,1,1
S462@upi,AXIS,216,2,2,3071.7658113170455,2392.3657491925715,0,0,0,1,0
S463@upi,ICICI,239,5,2,7793.428487646372,3489.32420558795,0,0,0,1,0
S464@upi,AXIS,97,22,11,60923.72217214228,3035.3114050833947,1,1,1,0,1
S465@upi,YBL,133,2,1,3817.732592431492,4011.30626051242,0,0,0,0,0
S466@upi,AXIS,209,3,2,3341.2672949009266,2228.9406375549634,0,0,0,0,0
S467@upi,YBL,73,3,2,12166.771925449755,1283.8446898545972,0,0,0,0,0
S468@upi,ICICI,307,3,2,14180.259469398197,2098.513770933564,0,0,1,1,0
S469@upi,YBL,152,2,1,4925.019877536504,1957.0384165870887,0,0,0,1,0
S470@upi,HDFC,295,1,2,4796.35488792781,1277.0862560683706,0,0,0,0,0
S471@upi,ICICI,287,4,2,6126.709675365374,2919.722016774599,0,0,1,1,0
S472@upi,SBI,88,4,2,14817.57820245907,1950.2024239718003,0,0,1,1,0
S473@upi,SBI,354,1,2,2331.65336512256,4255.918267870357,0,0,0,0,0
S474@upi,YBL,83,3,2,3815.6820578808442,4772.040516315597,0,0,0,1,0
S475@upi,SBI,240,27,19,101525.47522454784,4284.543982482379,1,1,0,0,1
S476@upi,YBL,221,5,1,5992.531719395002,1151.3298049482423,0,0,0,1,0
S477@upi,HDFC,126,3,2,8430.662624045417,4107.69099881098,0,0,0,0,0
S478@upi,ICICI,336,3,1,7068.857158201241,4152.922551162761,0,0,0,1,0
S479@upi,SBI,265,3,2,11155.34942444224,2456.340751873113,0,0,0,1,0
S480@upi,HDFC,28,3,1,5475.681705137313,4109.610660248355,0,0,0,1,0
S481@upi,ICICI,101,3,2,4053.8998743148795,1044.2209176583042,0,0,0,1,0
S482@upi,HDFC,224,2,2,8752.114946018391,4485.163231275288,0,0,0,0,0
S483@upi,AXIS,88,2,2,9864.200388605335,4800.628488399654,0,0,1,1,0
S484@upi,YBL,161,3,1,6260.704675065097,3018.265905984422,0,0,1,0,0
S485@upi,ICICI,44,1,2,2860.283932246355,2873.9763153375134,0,0,0,1,0
S486@upi,ICICI,140,2,2,6742.722134545848,3781.998269706396,0,0,0,0,0
S487@upi,AXIS,238,1,1,1394.1270713255376,2658.181633944475,0,0,1,1,0
S488@upi,ICICI,250,26,8,113632.12557055757,3271.789936009978,1,1,1,1,1
S489@upi,ICICI,149,1,2,2533.214446188312,3402.4903766574416,0,0,0,0,0
S490@upi,HDFC,44,1,1,3995.558439152486,2671.812928900609,0,0,1,1,0
S491@upi,AXIS,111,5,1,23372.433601529647,4711.984346944827,0,0,0,1,0
S492@upi,AXIS,276,5,1,10245.053524481442,3802.4625496680233,0,0,0,1,0
S493@upi,YBL,137,37,19,70247.97093504622,4641.723005662481,1,1,0,1,1
S494@upi,HDFC,95,1,1,2675.020621863111,4631.7393719983575,0,0,1,0,0
S495@upi,ICICI,180,2,2,5599.315624957921,4775.605382431586,0,0,0,0,0
S496@upi,ICICI,145,4,2,18524.956750392168,4086.7712385446644,0,0,0,1,0
S497@upi,SBI,188,3,1,6983.404093431125,1747.3017269313073,0,0,0,0,0
S498@upi,YBL,284,2,1,9301.503627762635,3363.287113079385,0,0,0,0,0
S499@upi,AXIS,39,5,1,14234.015935772695,1053.0353805676073,0,0,1,0,0
S500@upi,ICICI,173,2,1,2648.901177821603,2735.388955937602,0,0,1,0,0
S501@upi,AXIS,15,4,2,17267.640060369125,3077.2811795016714,0,0,0,1,0
S502@upi,HDFC,293,5,1,18180.78482521747,3816.5641062677146,0,0,0,1,0
S503@upi,AXIS,274,1,2,2149.8715059257165,4094.7967088302844,0,0,0,1,0
S504@upi,HDFC,209,1,1,3700.9101360249997,2758.9070085701087,0,0,1,1,0
S505@upi,ICICI,66,5,2,13276.511110607575,1145.361702190863,0,0,0,1,0
S506@upi,HDFC,283,31,8,80260.19369401706,3827.2211976092426,1,1,0,1,1
S507@upi,YBL,353,2,2,8232.149361560316,3403.346978598015,0,0,0,0,0
S508@upi,AXIS,227,3,2,5314.4693982033805,2131.6086612077297,0,0,0,1,0
S509@upi,AXIS,52,15,8,58190.25195281945,3195.568769622498,1,1,0,1,1
S510@upi,ICICI,92,23,16,108146.89430084218,1641.3989245753382,1,1,0,1,1
S511@upi,HDFC,320,4,2,8089.296214037816,4427.877537761791,0,0,0,0,0
S512@upi,AXIS,143,1,1,1282.7187804482433,3742.559594619112,0,0,0,1,0
S513@upi,YBL,230,19,11,53287.3072431565,2276.170074158328,1,1,0,1,1
S514@upi,ICICI,335,4,2,6728.895105339991,4541.026615183933,0,0,0,1,0
S515@upi,SBI,228,2,1,8926.415639826999,3485.0968077168804,0,0,0,0,0
S516@upi,ICICI,93,1,2,4358.355184993652,4934.632209450829,0,0,0,0,0
S517@upi,SBI,278,2,2,8621.034542656644,4861.535656516538,0,0,0,1,0
S518@upi,SBI,217,1,2,2502.1039551718713,1968.2146157773825,0,0,0,1,0
S519@upi,ICICI,87,4,1,5531.674240926977,2344.8399976650976,0,0,0,1,0
S520@upi,YBL,315,27,11,70990.38437422544,1255.004357279437,1,1,0,1,1
S521@upi,YBL,275,5,1,12616.478818109017,3733.1593939286568,0,0,0,0,0
S522@upi,AXIS,185,3,1,13019.544024865594,1680.5122797752272,0,0,0,1,0
S523@upi,SBI,23,2,2,2464.759502280181,1279.5849597983308,0,0,0,0,0
S524@upi,YBL,49,5,2,20449.535492524097,1469.2962029508928,0,0,1,1,0
S525@upi,SBI,165,2,1,9378.158151413794,4774.037331855933,0,0,0,0,0
S526@upi,ICICI,212,5,1,10239.96927467492,4975.718712277938,0,0,1,1,0
S527@upi,YBL,228,1,2,1894.8721685608748,3336.4834530498665,0,0,1,1,0
S528@upi,ICICI,215,19,13,60255.24439119266,2419.1826213168515,1,1,0,1,1
S529@upi,YBL,111,27,18,66964.03173149974,3857.017000007936,1,1,0,1,1
S530@upi,AXIS,81,5,1,11412.840270992627,4568.320758430344,0,0,0,0,0
S531@upi,HDFC,277,37,13,182393.05182508565,4776.671278340007,1,1,1,0,1
S532@upi,AXIS,329,4,2,10947.3001614812,4836.1424995911475,0,0,1,0,0
S533@upi,YBL,184,2,2,8135.766533635758,3769.981392143563,0,0,0,0,0
S534@upi,SBI,168,29,12,99432.41267075797,2718.365663759192,1,1,1,1,1
S535@upi,ICICI,88,4,1,18726.473845127126,4540.015971332338,0,0,1,1,0
S536@upi,AXIS,67,21,9,97579.77318790978,3654.680242494998,1,1,0,0,1
S537@upi,HDFC,165,2,1,9873.127091707509,1263.8273639483443,0,0,0,1,0
S538@upi,ICICI,253,3,1,3947.711930858838,2486.6563505011936,0,0,0,0,0
S539@upi,SBI,98,4,1,18367.284485469667,1614.1363743030647,0,0,0,0,0
S540@upi,HDFC,244,24,19,92156.3597393012,4614.410742574936,1,1,0,0,1
S541@upi,SBI,257,4,1,16518.218817416386,3085.378632939129,0,0,0,0,0
S542@upi,HDFC,354,1,2,3768.5161868847817,3114.099966477556,0,0,0,1,0
S543@upi,HDFC,194,19,15,81381.32510291022,1982.3784781779768,1,1,0,1,1
S544@upi,SBI,109,1,2,3546.162213351337,4781.018458722835,0,0,0,1,0
S545@upi,AXIS,142,18,10,79372.89670508359,3977.5530608520576,1,1,1,0,1
S546@upi,ICICI,364,17,17,83154.6599316427,1098.6543092409927,1,1,0,0,1
S547@upi,AXIS,176,28,8,62368.4299311325,2294.232524249401,1,1,0,0,1
S548@upi,AXIS,97,1,1,1686.829209517115,4727.1357547227335,0,0,0,0,0
S549@upi,SBI,318,37,19,115292.20068034426,3585.453379145877,1,1,0,1,1
S550@upi,ICICI,114,15,17,30486.80781226484,4021.4271217064093,1,1,1,1,1
S551@upi,AXIS,50,2,1,9279.85854708976,3658.4777930038363,0,0,1,1,0
S552@upi,ICICI,103,19,9,30457.968521606053,2595.284343752981,1,1,0,0,1
S553@upi,YBL,247,1,1,2718.314729923718,2603.2733965368484,0,0,1,1,0
S554@upi,HDFC,290,5,1,13204.765178845504,2501.5503789666473,0,0,1,0,0
S555@upi,YBL,77,2,2,8948.997623459438,1744.8080453353,0,0,0,0,0
S556@upi,YBL,60,5,2,24058.934156689702,3706.658172317785,0,0,0,1,0
S557@upi,YBL,263,2,1,3605.7662482162714,1657.9796820770175,0,0,1,0,0
S558@upi,YBL,164,2,1,7004.140527809885,4511.020525650401,0,0,1,1,0
S559@upi,SBI,191,2,2,6073.715511246419,4134.947688984619,0,0,0,1,0
S560@upi,HDFC,101,1,2,4127.854019998147,2615.6608680068293,0,0,0,0,0
S561@upi,HDFC,40,34,13,135445.50468018051,1369.7642756516138,1,1,1,0,1
S562@upi,HDFC,218,21,15,26242.300673338148,3778.0750502854617,1,1,0,1,1
S563@upi,HDFC,201,1,2,3299.0379565202993,2788.0810307892425,0,0,0,0,0
S564@upi,AXIS,220,3,2,12809.81745738849,4329.221686860981,0,0,0,1,0
S565@upi,ICICI,336,3,2,5876.6700191679,2968.6011726660663,0,0,0,0,0
S566@upi,YBL,203,1,2,4299.075758464476,3533.950935597873,0,0,0,1,0
S567@upi,YBL,38,5,2,12058.520469030316,1191.7403466243486,0,0,1,0,0
S568@upi,SBI,235,3,1,12431.542644713954,2474.696290624791,0,0,0,0,0
S569@upi,AXIS,78,5,2,11234.581540062536,4760.76106179425,0,0,0,1,0
S570@upi,HDFC,189,1,2,4997.6763058126935,2862.5668683615077,0,0,0,0,0
S571@upi,SBI,59,26,9,43768.6304900783,1435.5662495005058,1,1,0,0,1
S572@upi,YBL,116,5,1,6911.198875011751,2682.8975004600547,0,0,0,1,0
S573@upi,ICICI,141,2,1,2702.977615586003,2950.5823829374303,0,0,0,1,0
S574@upi,HDFC,10,2,1,7310.029967010078,2621.791663020678,0,0,0,0,0
S575@upi,ICICI,168,23,13,96711.51604712616,4415.132260504501,1,1,0,0,1
S576@upi,ICICI,105,4,2,12372.114255658133,2008.6514595624803,0,0,0,1,0
S577@upi,HDFC,107,4,2,5767.569388325443,4942.810569835563,0,0,1,0,0
S578@upi,YBL,247,1,1,2033.4654492237996,4501.060531844894,0,0,0,1,0
S579@upi,ICICI,224,3,2,13575.15495113995,1930.829622198733,0,0,0,0,0
S580@upi,HDFC,77,23,13,61496.61902826823,1444.1774843526414,1,1,1,1,1
S581@upi,SBI,239,4,1,13329.028280713592,4611.965744006477,0,0,0,0,0
S582@upi,YBL,288,2,1,8123.542923494807,3384.209160862171,0,0,0,0,0
S583@upi,AXIS,92,4,1,6381.729633042889,4343.285980335904,0,0,1,0,0
S584@upi,SBI,168,15,18,18161.2778557986,2485.1987267097593,1,1,0,0,1
S585@upi,ICICI,237,2,2,9524.332881548795,1380.3877137545778,0,0,1,1,0
S586@upi,ICICI,145,5,1,14701.148737663338,3511.900492303901,0,0,0,1,0
S587@upi,ICICI,34,3,2,12365.72796685624,1238.9516175189265,0,0,1,1,0
S588@upi,ICICI,340,20,11,45481.56860218922,2089.52628692078,1,1,1,0,1
S589@upi,HDFC,80,1,2,2181.4330160833624,1182.5184551184468,0,0,0,1,0
S590@upi,SBI,108,2,2,7079.101841692653,3046.467006984897,0,0,1,1,0
S591@upi,HDFC,255,2,1,5704.1226231407545,4732.732645201466,0,0,1,1,0
S592@upi,AXIS,116,5,2,19934.661476778347,4826.4361098069185,0,0,0,1,0
S593@upi,YBL,339,3,1,6442.688416406562,2331.0699748688603,0,0,1,0,0
S594@upi,AXIS,208,1,1,3950.828274056913,2578.8633214340925,0,0,0,1,0
S595@upi,YBL,159,2,2,6656.6491053067475,3865.646473437818,0,0,0,1,0
S596@upi,YBL,364,1,2,4869.583949514684,4439.975530171119,0,0,0,0,0
S597@upi,ICICI,147,35,17,112667.6460209589,4043.832478932284,1,1,0,1,1
S598@upi,ICICI,244,26,15,89137.36707838015,4221.078726641351,1,1,0,1,1
S599@upi,AXIS,47,3,1,9989.779056694468,2503.1239135224164,0,0,0,1,0
S600@upi,HDFC,342,2,2,2462.1846998225133,3140.576223224354,0,0,1,0,0
S601@upi,AXIS,152,5,1,11244.122165890873,3874.6064468953973,0,0,0,1,0
S602@upi,ICICI,154,1,2,1503.4722866209056,2978.069282697458,0,0,0,1,0
S603@upi,HDFC,177,5,2,10759.630987876331,3251.781990679042,0,0,0,0,0
S604@upi,AXIS,15,37,9,114289.45311260923,2637.7405999947223,1,1,1,0,1
S605@upi,HDFC,87,1,1,3722.109820438365,3896.0184357127123,0,0,1,1,0
S606@upi,ICICI,194,28,14,71662.2234373946,3400.6580801477016,1,1,0,0,1
S607@upi,YBL,170,4,2,14225.42367133173,4690.195576083983,0,0,0,1,0
S608@upi,SBI,178,5,2,23004.42624397677,2049.1312475017967,0,0,0,0,0
S609@upi,YBL,165,35,14,77979.59527259758,3150.71397008002,1,1,1,1,1
S610@upi,AXIS,196,2,1,9666.386544352816,4847.807984908694,0,0,0,0,0
S611@upi,ICICI,238,1,1,3613.6685130454252,1452.041016902549,0,0,0,1,0
S612@upi,YBL,341,4,2,10907.735746885399,1336.5823687255509,0,0,0,1,0
S613@upi,AXIS,288,18,9,80896.44993397823,2848.862513702158,1,1,1,1,1
S614@upi,ICICI,294,2,1,7095.714124599012,1943.071771061061,0,0,0,0,0
S615@upi,YBL,312,3,2,14070.95036513297,1960.575237746522,0,0,1,0,0
S616@upi,HDFC,195,5,1,23089.690723055348,1486.0264298525922,0,0,0,1,0
S617@upi,SBI,32,5,2,13201.428454300054,3616.2630451166724,0,0,0,0,0
S618@upi,AXIS,257,32,15,104054.80393424098,1639.2316308230406,1,1,0,1,1
S619@upi,YBL,71,2,2,5106.815452636129,2610.807743686043,0,0,1,0,0
S620@upi,ICICI,47,4,1,15746.063071791656,4931.846163033459,0,0,1,1,0
S621@upi,YBL,110,4,1,5720.049584256893,3428.3689492417757,0,0,0,0,0
S622@upi,ICICI,181,5,2,7411.8261033185445,1033.490389027507,0,0,1,0,0
S623@upi,ICICI,26,5,1,8658.841784923694,1228.194128771349,0,0,0,1,0
S624@upi,SBI,45,4,1,17965.646828145727,1282.8746052502215,0,0,0,1,0
S625@upi,YBL,23,5,2,19793.843069335133,3192.4581728515986,0,0,1,0,0
S626@upi,AXIS,88,31,9,40085.95409280016,3159.770178044675,1,1,0,1,1
S627@upi,SBI,255,2,2,4622.059084594543,4064.6079603543494,0,0,0,0,0
S628@upi,AXIS,318,4,1,15692.92469560193,3250.968482298655,0,0,0,0,0
S629@upi,AXIS,96,1,2,1141.210816643865,3726.2902174986816,0,0,1,1,0
S630@upi,ICICI,186,32,8,53619.867538761326,1289.126059177792,1,1,0,1,1
S631@upi,AXIS,227,3,1,3377.97005310616,2874.8380744592687,0,0,1,1,0
S632@upi,HDFC,287,1,2,3482.328856074865,2489.553095311967,0,0,0,0,0
S633@upi,YBL,214,5,2,7411.5195002040045,4379.459760120266,0,0,1,0,0
S634@upi,HDFC,28,1,2,4928.209397650877,1344.1821656809627,0,0,0,0,0
S635@upi,AXIS,44,1,1,2172.288946299155,3274.648562364327,0,0,1,0,0
S636@upi,SBI,239,4,2,6745.639553850775,4169.782552438111,0,0,0,0,0
S637@upi,YBL,290,5,2,6680.413028510785,1115.0080947608121,0,0,1,1,0
S638@upi,YBL,268,3,2,4471.650733544566,1272.1270441263478,0,0,0,0,0
