user_id,age,account_age_days,kyc_level,device_count,incoming_txn_count_24h,incoming_total_amount_24h,unique_senders_24h,avg_incoming_amount,incoming_peak_hour,outgoing_txn_count_24h,outgoing_total_amount_24h,forwarding_ratio,avg_time_gap_in_out_min,same_day_forward_flag,imps_usage_flag,cross_bank_transfer_flag,rapid_forward_flag,high_velocity_flag,lien_marked_flag,freeze_flag,complaint_flag,is_mule_account
U174,19,84,3,1,4,19205.004046889466,2,1811.7454702996088,19,2,4897.883533218307,0.13550085727701622,316.75434705421833,0,0,1,0,0,0,0,0,0
U175,16,60,1,1,1,2037.187035463095,1,2718.6272509557402,18,0,0.0,0.2757430437915706,401.50996425057934,0,1,1,0,0,0,0,0,0
U176,17,269,2,1,4,18462.613284165993,1,4637.560768033585,3,0,0.0,0.23745606602136782,351.82505860097046,0,1,1,0,0,0,0,0,0
U177,19,222,2,2,4,4912.8755384200695,2,2128.748298772801,6,0,0.0,0.3254125258087137,435.33847500822696,0,1,1,0,0,0,0,0,0
U178,19,338,1,2,17,19285.72481246322,10,1250.612813821418,10,17,26468.68523599647,0.8809531716410972,24.41776392387953,1,0,0,1,1,1,1,1,1
U179,18,157,3,2,1,4747.289848132367,1,1209.031517144095,11,2,8301.70412422167,0.12592738322876396,233.65646846946498,0,1,1,0,0,0,0,0,0
U180,17,314,3,1,1,4888.021318526148,2,3434.109090785866,8,0,0.0,0.17695901873327435,434.0038087075557,0,0,0,0,0,0,0,0,0
U181,20,70,2,2,17,66151.37261817689,13,1270.6734476000063,21,17,54321.02865696399,0.9230757390038676,18.627638206517492,1,0,1,1,1,1,1,1,1
U182,17,31,1,2,2,2780.500081914398,2,4447.947633617089,18,1,3603.893868603817,0.24540888613901413,199.57177927837236,0,1,0,0,0,0,0,0,0
U183,18,328,1,2,4,9436.43954499016,1,4488.542800089906,3,1,4027.00602275454,0.34192108516985187,340.43514124653984,0,0,0,0,0,0,0,0,0
U184,18,177,2,2,4,16352.199620959846,2,1108.6696849022392,2,0,0.0,0.2978888099184227,197.5775094172183,0,0,0,0,0,0,0,0,0
U185,18,187,3,1,4,11057.15453201254,1,1782.43709217806,11,1,3093.318524778965,0.21157980037505947,336.81447323120767,0,0,1,0,0,0,0,0,0
U186,17,51,2,2,4,6656.549014659127,1,3453.8925545567054,12,0,0.0,0.29037472526509117,502.99879661562915,0,1,0,0,0,0,0,0,0
U187,20,185,3,1,4,11045.174693893583,2,3461.1921002792083,21,0,0.0,0.27943378881070546,136.02412885746298,0,0,1,0,0,0,0,0,0
U188,20,30,2,1,3,6876.134380634567,2,4988.3126283266465,22,2,3038.6115916137405,0.3901379845777512,320.52527005204786,0,0,1,0,0,0,0,0,0
U189,20,236,1,2,3,13298.124637885969,1,4276.254055446625,17,0,0.0,0.3468875338664459,220.68141488816707,0,0,1,0,0,0,0,0,0
U190,17,140,2,2,18,35592.475736625565,6,1451.7728336446942,0,18,35270.93611842802,0.9173002253671567,12.8515198748183,1,1,0,1,1,1,1,1,1
U191,16,334,3,2,1,4916.419752060618,1,3536.568553182947,19,2,7914.357881318186,0.157378125374376,414.6131610315355,0,1,1,0,0,0,0,0,0
U192,19,10,3,1,3,3924.936143417528,2,2361.5203706667,14,2,4442.48541357385,0.15246443115278782,530.7538842747774,0,1,0,0,0,0,0,0,0
U193,19,48,1,1,3,3709.126680939039,1,4595.38955272099,18,0,0.0,0.22249190282783537,484.43939186920454,0,0,1,0,0,0,0,0,0
U194,19,337,2,1,3,7953.133551192313,1,4209.4173166370565,19,2,2144.00071156172,0.21692781622794766,302.16139361986495,0,1,0,0,0,0,0,0,0
U195,18,119,3,1,2,8031.6952287742715,2,4219.6271073657545,19,1,4927.194773042511,0.18401119886514683,532.0040048635781,0,0,1,0,0,0,0,0,0
U196,19,129,2,1,1,3162.7939065796413,1,1386.1378807817632,8,2,2099.2322902185183,0.2598027660284665,424.842770836665,0,1,1,0,0,0,0,0,0
U197,16,205,3,2,1,4508.957828648801,2,4509.0470513047185,13,2,4723.246746796518,0.12227226189651594,228.64871728391324,0,0,1,0,0,0,0,0,0
U198,17,264,1,1,23,46212.266985225404,5,1880.9012055092603,11,22,32114.10374124188,0.806240648010767,19.570170877087243,1,1,0,1,1,1,1,1,1
U199,16,17,1,1,1,2721.709641283961,1,2267.7863511644773,11,2,5715.465889804342,0.3487860397950267,541.9098721354883,0,0,1,0,0,0,0,0,0
U200,19,166,3,2,3,11117.116348060707,2,1526.773753888154,3,0,0.0,0.151174573467127,575.0919936822922,0,0,1,0,0,0,0,0,0
U201,16,266,3,2,2,2567.4577290701873,2,2017.566323367388,16,1,1159.063859954278,0.18147062942531197,346.9906237492343,0,0,0,0,0,0,0,0,0
U202,20,118,1,1,3,5353.172552860715,2,3443.120284303073,12,2,5794.307363450084,0.18304429233739175,586.3356916325043,0,1,0,0,0,0,0,0,0
U203,18,362,2,1,1,4210.342718319252,2,3288.1945734772034,9,0,0.0,0.1022992097947676,225.15302836889174,0,1,0,0,0,0,0,0,0
U204,20,316,3,1,16,52785.89147292257,12,1118.6728922589593,10,16,18870.628353508393,0.8512212143173216,25.455166718706188,1,0,1,1,1,1,1,1,1
U205,19,81,1,1,3,6098.079050294031,2,3698.4314116648648,0,0,0.0,0.21837282267929395,322.47752569863906,0,0,1,0,0,0,0,0,0
U206,20,224,1,1,12,53836.690909835066,12,2026.7769132401834,3,12,30424.26638615901,0.9145522466330133,6.278384536052518,1,1,1,1,1,1,1,1,1
U207,16,234,2,1,2,4838.170334687874,1,4766.9028464757,8,2,7171.600720996856,0.2788964556581105,383.80015522662893,0,1,0,0,0,0,0,0,0
U208,16,48,3,2,20,71030.1674130907,14,3963.925001098314,5,19,82005.34767345732,0.9144972883537176,27.83217368940592,1,1,1,1,1,1,1,1,1
U209,16,320,1,1,9,10574.606603122105,5,1492.0131804949824,16,9,16777.849140420738,0.875966166822975,12.376017691353905,1,1,0,1,1,1,1,1,1
U210,17,108,1,1,4,12680.549896516024,1,4446.969979673182,11,1,4193.52136207341,0.35368130889697214,452.39655680122814,0,1,1,0,0,0,0,0,0
U211,17,322,2,2,19,48866.04112624213,13,3103.250395493295,1,19,31681.375329105213,0.8177972511753144,27.241300825439158,1,1,0,1,1,1,1,1,1
U212,20,211,2,2,4,4107.366244864959,1,2543.4980115804638,10,0,0.0,0.20376323822135725,194.1406786671954,0,0,0,0,0,0,0,0,0
U213,16,40,1,1,1,4888.101025986364,2,1913.946987019083,2,1,4856.069628470809,0.35251700852340284,398.5063290168141,0,1,1,0,0,0,0,0,0
U214,18,315,2,1,3,4764.742206799061,2,2951.404788769626,9,1,4600.332732065923,0.37769119900760073,318.79210767754887,0,1,0,0,0,0,0,0,0
U215,17,210,1,1,2,4307.243502549965,2,4844.541941630372,19,0,0.0,0.2422019285449468,333.1813023195608,0,1,0,0,0,0,0,0,0
U216,20,351,1,1,11,47896.16545572444,9,2424.7425884703766,1,11,22410.735481952157,0.8860181206440036,18.306438278724404,1,0,0,1,1,1,1,1,1
U217,18,333,3,1,1,3321.870403974784,1,1556.786805382782,2,1,1602.0859666536542,0.3032161964556151,232.81786310583607,0,0,0,0,0,0,0,0,0
U218,16,161,2,1,11,19857.732744187066,7,2580.5509730572744,4,11,31924.02564942037,0.9788927100019457,27.007869053723176,1,0,1,1,1,1,1,1,1
U219,20,56,2,1,3,11950.320463524145,1,3197.289917612696,4,2,8353.685300395244,0.37283638328117263,466.6287530188348,0,0,1,0,0,0,0,0,0
U220,19,245,2,1,2,4419.579826315039,2,2965.672710114227,10,1,1812.892364344349,0.1446387908215347,342.0842904313889,0,1,0,0,0,0,0,0,0
U221,18,91,3,1,22,89278.44592961516,13,3294.115805822293,12,22,63930.537772489755,0.9039102252619636,26.639428640613804,1,0,0,1,1,1,1,1,1
U222,18,72,2,1,15,41899.14332216533,8,3041.7299560169286,13,15,28244.729307166905,0.8790469669940747,26.174221355176513,1,0,0,1,1,1,1,1,1
U223,20,213,2,1,18,38070.710813847814,7,1842.8198554688126,14,17,84357.13022836907,0.8949007125511641,20.813602749145698,1,0,0,1,1,1,1,1,1
U224,19,34,1,1,2,2552.236327102797,1,1022.663258118269,7,2,8151.382256861128,0.10069526437144416,141.197729365359,0,0,1,0,0,0,0,0,0
U225,16,299,2,2,3,7890.516372389171,1,2628.4259565025104,5,2,4449.098727036746,0.28408123427123755,162.53026270544595,0,0,0,0,0,0,0,0,0
U226,20,92,3,2,2,4396.525423630991,2,1307.448301104654,22,0,0.0,0.38430640778934133,154.71190812381053,0,0,1,0,0,0,0,0,0
U227,19,299,3,1,2,8427.861946375077,2,4716.912214527416,22,1,4624.444008529988,0.12187055061037107,313.3791756636658,0,0,0,0,0,0,0,0,0
U228,20,30,3,1,1,2664.4857122843696,1,4038.4457147991857,16,0,0.0,0.2646941348324926,225.25150172346034,0,0,1,0,0,0,0,0,0
U229,17,23,2,2,17,32956.434040757755,14,2212.776237844184,14,16,51360.0619141049,0.9124610953020924,6.7943951556628255,1,0,0,1,1,1,1,1,1
U230,17,347,2,1,1,1217.3281392916153,1,3994.5809365048,14,2,2821.9860196193868,0.316196543584934,312.693902838333,0,0,0,0,0,0,0,0,0
U231,17,273,1,2,1,1987.295476807609,2,3963.616224608286,10,1,4306.858639724073,0.18285086734626987,459.3487139787438,0,1,1,0,0,0,0,0,0
U232,18,150,3,1,1,2509.2546456252944,1,4745.284615876628,18,1,1357.1580981022917,0.19400437527554296,498.68758645248346,0,1,1,0,0,0,0,0,0
U233,17,184,3,1,2,7704.36840507455,1,3665.541654312826,0,0,0.0,0.37905128963152745,525.2393771547928,0,1,1,0,0,0,0,0,0
U234,18,220,1,2,4,5676.929039961154,1,2994.2831980228366,6,0,0.0,0.18941566259183296,170.5751626804111,0,0,0,0,0,0,0,0,0
U235,16,22,2,1,3,12866.15864179708,2,4401.392004479581,15,1,2484.6464591429676,0.2903272435859751,489.9746967666623,0,0,1,0,0,0,0,0,0
U236,16,225,3,2,8,31635.11866023458,8,2262.5093750533997,11,8,9670.356129439093,0.9357241462871089,5.898466873038833,1,1,0,1,1,1,1,1,1
U237,18,22,1,1,2,2892.097698570211,2,3063.4476108493127,11,0,0.0,0.3670645007908524,257.9566063034783,0,0,1,0,0,0,0,0,0
U238,19,147,3,1,1,3944.801700243048,1,2320.971117345621,11,1,3380.526699622726,0.2012036640307278,129.2772628404485,0,0,0,0,0,0,0,0,0
U239,19,128,3,1,3,9255.552571849668,1,4904.055293116855,21,1,1067.790659558324,0.2557096840388646,445.2202883802975,0,1,1,0,0,0,0,0,0
U240,20,162,1,1,16,49149.47377360505,6,2392.3823726731525,11,16,16086.632045789962,0.8478049099325491,5.438809084165722,1,1,1,1,1,1,1,1,1
U241,18,273,1,1,4,16486.017977135685,1,2831.983036014286,21,2,3218.6222853014306,0.36377653445391545,444.27844413612473,0,0,0,0,0,0,0,0,0
U242,19,227,2,2,16,76334.35642202318,6,4140.758172593633,19,15,47668.93996801578,0.8871338725478363,23.68611016491735,1,0,0,1,1,1,1,1,1
U243,16,35,1,2,16,36169.410504483414,5,2104.9492999006125,12,16,67911.92127574215,0.9306128960493949,20.49336428582723,1,0,0,1,1,1,1,1,1
U244,19,111,2,2,3,9465.756108475429,1,1242.5157042658727,13,2,2497.625809317622,0.17797149377284988,285.692260077221,0,0,1,0,0,0,0,0,0
U245,17,235,3,2,1,3002.41428461883,2,3718.4813309404312,4,0,0.0,0.23430202762312552,184.45192843309226,0,0,1,0,0,0,0,0,0
U246,20,17,1,1,21,77645.31423797138,14,1547.9962522146855,10,20,83451.42991973917,0.8779068803977045,6.097498566075128,1,0,0,1,1,1,1,1,1
U247,18,99,2,1,19,35652.92843971532,10,2835.8539175091946,17,19,64110.63108878773,0.8354466268016172,28.785745259045807,1,1,0,1,1,1,1,1,1
U248,20,68,1,2,2,7586.489257820582,2,2580.823705239881,15,1,4909.231631966015,0.10425701481873016,518.107980940086,0,1,0,0,0,0,0,0,0
U249,16,48,1,1,20,96813.42277829965,14,4054.3162754662903,21,19,64832.88726895925,0.9391560275055439,12.749998429294733,1,0,1,1,1,1,1,1,1
U250,18,225,2,2,11,18827.07745815703,9,3058.7344684857558,15,10,13815.971092528425,0.9667149323177208,10.71691949009022,1,0,1,1,1,1,1,1,1
U251,19,274,2,2,1,4960.345504269928,1,4819.387972153872,0,2,2359.290391964927,0.36839283927329036,120.21253508985978,0,1,0,0,0,0,0,0,0
U252,18,122,3,1,24,50452.602165070406,7,3488.158249483975,12,23,46092.12726013162,0.8163299064022876,5.815448708539162,1,1,0,1,1,1,1,1,1
U253,20,125,3,2,3,13077.793945746373,2,4007.088692156373,4,0,0.0,0.1721196738680521,211.96461395271638,0,1,0,0,0,0,0,0,0
U254,18,321,3,1,2,6133.587081810142,2,4035.105015029301,18,0,0.0,0.16746706504477377,327.0627114115558,0,1,1,0,0,0,0,0,0
U255,19,288,2,2,3,8970.478225753228,1,1818.7204362291359,7,1,1744.5435910133917,0.3677674682459424,321.3350370995105,0,0,0,0,0,0,0,0,0
U256,18,204,3,2,3,12920.961216314965,2,1190.5650297460263,3,1,3774.472229895181,0.12134748555202986,153.12364445415182,0,1,1,0,0,0,0,0,0
U257,20,257,3,1,17,19554.8341471257,8,1511.4672048896703,8,17,17000.7911633649,0.8928186930541616,16.58234133181992,1,0,1,1,1,1,1,1,1
U258,20,326,3,2,2,2011.7905766904914,2,3917.3791763519853,11,0,0.0,0.3169384821647663,216.2689205150318,0,0,1,0,0,0,0,0,0
U259,20,34,3,1,3,5179.367613079232,1,2483.764032631061,14,0,0.0,0.3277206817775128,412.62288559531294,0,1,0,0,0,0,0,0,0
U260,17,41,3,2,15,61837.90304553343,5,3335.0911220564467,10,14,49192.30665546394,0.8141220469370823,18.612423977596627,1,1,1,1,1,1,1,1,1
U261,16,330,3,1,1,1688.3569171810375,2,4889.679996160414,1,2,7577.6750552770945,0.3143272492213727,484.32253561052687,0,1,1,0,0,0,0,0,0
U262,16,90,2,1,13,15698.555574957365,5,1568.6817868155822,5,13,30451.74362203182,0.9250271769055913,23.22452654139541,1,1,0,1,1,1,1,1,1
U263,20,192,1,1,10,25220.708394795784,5,1652.141347726364,3,10,25374.201540965398,0.9376494454657303,21.776382096497862,1,0,1,1,1,1,1,1,1
U264,20,256,3,1,4,17074.050272249362,1,3185.7212643113894,16,1,3162.9382685324167,0.31110993388871533,585.7234126685073,0,1,0,0,0,0,0,0,0
U265,18,156,3,1,1,4461.1830356356495,1,1629.0928327188612,3,1,3500.116744340823,0.13554770763052018,581.5264027118807,0,0,1,0,0,0,0,0,0
U266,18,123,3,1,2,7023.947060832785,1,1990.0402925616477,7,0,0.0,0.33900441915741175,240.22459142039952,0,0,0,0,0,0,0,0,0
U267,16,14,1,2,2,5236.219084590957,1,1273.4128012398346,0,2,4286.066596741648,0.15742830414986275,317.59462101921713,0,1,0,0,0,0,0,0,0
U268,19,298,1,2,3,11057.749784006483,2,3529.128614550559,13,0,0.0,0.12163332787883056,218.5926760694541,0,1,1,0,0,0,0,0,0
U269,17,26,2,2,17,54249.35921806572,13,4915.830028164417,8,17,67176.17896875321,0.8020665187548881,16.252913161870275,1,0,0,1,1,1,1,1,1
U270,18,275,2,1,16,63370.32760073364,5,3522.80188463514,9,16,60145.84635187975,0.8935467673210071,6.8510554478087,1,1,1,1,1,1,1,1,1
U271,18,50,2,2,3,10188.535045804578,1,3494.5951131610645,14,2,6427.032129013659,0.12267508415622011,576.6831460058717,0,1,0,0,0,0,0,0,0
U272,16,361,2,1,2,6206.049756473079,1,1998.0974673529945,1,1,4464.382534446766,0.17526791370733075,444.4926182652228,0,1,0,0,0,0,0,0,0
U273,20,257,2,2,17,64677.492420388204,9,3720.4475417878907,0,17,18046.852635008978,0.8383553015632655,28.476427399179677,1,1,0,1,1,1,1,1,1
U274,20,55,2,2,1,3689.8419921001155,1,4908.027817755774,16,2,5984.323144454952,0.3872743045251452,311.53695246836867,0,1,1,0,0,0,0,0,0
U275,19,102,3,1,10,27535.39920123045,8,4985.049146099507,16,10,31875.038635041783,0.8151742366300431,25.1797329697797,1,1,0,1,1,1,1,1,1
U276,19,56,3,1,2,3715.2518639453165,2,2083.2253121478902,15,0,0.0,0.12741744589953294,215.64976150406437,0,0,0,0,0,0,0,0,0
U277,17,103,3,2,2,9079.714465444702,1,2533.1369585688053,3,1,4730.842032531045,0.28201951741523096,442.97840092707827,0,0,0,0,0,0,0,0,0
U278,18,247,3,2,2,4968.903507441022,1,4683.06643385343,5,1,4198.875055859445,0.2540833139632974,241.61144162863746,0,1,0,0,0,0,0,0,0
U279,18,350,2,1,4,17979.566722915602,2,3551.817050738955,5,0,0.0,0.3686038267459508,439.90226281288113,0,0,0,0,0,0,0,0,0
U280,18,195,1,1,4,8816.73724534901,1,3010.524970520522,10,0,0.0,0.3351962076068067,321.3070136001464,0,0,0,0,0,0,0,0,0
U281,16,111,2,1,22,36120.71005586793,5,1281.9677825725785,9,22,104942.75506177027,0.9283328014145851,5.2873118324528825,1,1,0,1,1,1,1,1,1
U282,19,149,3,2,10,32135.207514629907,8,2019.5289956595293,19,10,44905.43210187341,0.8198777354139986,12.229686157398746,1,0,0,1,1,1,1,1,1
U283,16,323,3,2,21,94610.83238395417,11,1410.2718503343592,8,20,26211.262079102504,0.9415443919510667,20.805414943848724,1,0,1,1,1,1,1,1,1
U284,16,85,3,2,14,55907.927805281426,10,2756.8424049988694,21,14,30572.80177608477,0.9545870188102679,21.923519574920935,1,1,1,1,1,1,1,1,1
U285,20,256,1,2,3,9382.66894809017,1,4157.728776780765,21,1,3165.4784406290746,0.21544108516633098,354.9006955059217,0,0,0,0,0,0,0,0,0
U286,19,124,2,1,2,3695.154643520873,1,2244.009978930721,6,1,1230.9286369004687,0.3644987446998139,178.3177877221274,0,0,1,0,0,0,0,0,0
U287,18,146,3,1,3,8147.332001161732,2,3163.620015352323,9,2,5294.917923339968,0.32481713584034777,394.5178578482883,0,0,0,0,0,0,0,0,0
U288,20,57,1,1,9,13219.340604488403,7,2348.826302263008,16,9,16425.076098101494,0.9566948539284892,20.78547303045941,1,1,1,1,1,1,1,1,1
U289,16,250,2,1,1,4429.2356094433635,1,3692.985757418126,2,2,6485.4263595116,0.3318960163916761,576.692173788327,0,0,0,0,0,0,0,0,0
U290,16,102,1,2,4,17493.21868460613,2,2940.378639918161,18,0,0.0,0.3193949559109889,454.6922011458513,0,0,0,0,0,0,0,0,0
U291,18,148,1,2,1,2551.304359667725,1,4214.150637850414,18,2,4247.05572148995,0.3564922058684423,543.6287408507267,0,1,0,0,0,0,0,0,0
U292,19,344,1,1,4,5185.686761197873,2,2501.875713866001,12,1,4956.8710158310005,0.2168214816936626,380.04526284843035,0,1,1,0,0,0,0,0,0
U293,18,71,3,2,1,3890.9510089552186,1,3626.917938886432,10,1,4717.153609048238,0.19634864579078606,225.6534364342815,0,0,1,0,0,0,0,0,0
U294,17,326,3,2,2,2531.7066062101767,2,4066.0601981303384,4,0,0.0,0.21197234691377018,423.35456659017075,0,1,1,0,0,0,0,0,0
U295,19,38,3,1,4,14599.743151065732,2,2387.8506389382337,5,0,0.0,0.10438847766330273,219.4763038890616,0,0,0,0,0,0,0,0,0
U296,20,71,2,2,10,28956.848804644105,9,3865.588447832396,21,9,22903.631741413104,0.9393744829300271,26.31462387345857,1,1,1,1,1,1,1,1,1
U297,19,147,3,1,1,3231.7097806028028,2,3338.672360663299,17,0,0.0,0.16447379111091875,323.9284045766817,0,0,1,0,0,0,0,0,0
U298,20,138,2,1,24,103288.09990233892,10,2852.458855350046,13,24,44996.698847801024,0.8475311572448694,28.47671198625729,1,0,0,1,1,1,1,1,1
U299,19,349,1,2,2,3737.8470916240867,2,2855.9605258577003,21,2,2269.4112309957122,0.3330371450221682,514.3910078216502,0,1,1,0,0,0,0,0,0
U300,16,65,2,1,10,30568.041600373566,9,3944.9155301142005,6,9,44861.67624595604,0.8070162777190035,21.67118478264145,1,1,0,1,1,1,1,1,1
U301,18,285,3,1,9,35934.62083375847,12,4226.6602121072665,9,9,9205.868928988415,0.9462884515807511,22.67094639451353,1,1,0,1,1,1,1,1,1
U302,18,196,1,1,3,7872.141620473328,1,1054.7942016356583,15,0,0.0,0.19543133407104163,581.3565195408793,0,0,1,0,0,0,0,0,0
U303,18,364,3,2,3,7977.781432667367,2,2609.3398209493307,18,1,3323.8015195527173,0.31184755063571623,268.29887523271327,0,1,0,0,0,0,0,0,0
U304,18,352,3,2,18,44746.98794347927,6,3474.1082348727423,4,17,84702.91544592408,0.824918388799291,19.471004200889816,1,1,1,1,1,1,1,1,1
U305,18,297,3,1,11,40690.59729536607,10,3710.126455534739,17,11,15842.784504849069,0.8830100422257038,28.49829479924556,1,1,0,1,1,1,1,1,1
U306,16,191,2,2,19,30871.69922018327,9,3543.7613073068433,3,19,50450.88736438049,0.9243591157791481,22.42839514729523,1,0,1,1,1,1,1,1,1
U307,17,121,1,1,2,3371.4734136843417,2,2814.3159996913364,7,1,4211.243739298002,0.3003281774809459,521.9361982896723,0,1,1,0,0,0,0,0,0
U308,20,239,2,2,10,13142.313236949085,12,3962.25889303804,11,9,21777.28779157236,0.8723396959803315,8.842276071105113,1,0,1,1,1,1,1,1,1
U309,19,153,2,2,4,13548.422719387034,1,3006.3027996717938,14,1,3733.8151096300357,0.12536961342917136,411.2865386592668,0,0,1,0,0,0,0,0,0
U310,20,243,1,1,3,10236.4746606394,2,3475.9662587943526,14,2,8779.10344457099,0.13756616785504944,216.26542936572793,0,0,0,0,0,0,0,0,0
U311,16,73,2,2,4,8896.823416364608,2,3207.5085456847423,1,2,2568.279112352017,0.2306180938527207,310.06156259885034,0,0,0,0,0,0,0,0,0
U312,19,280,1,2,2,9784.614383298387,1,4037.1700276738943,7,1,1457.7260744494342,0.1805686502360928,168.46949127252532,0,0,1,0,0,0,0,0,0
U313,19,147,3,2,3,7263.8369816866525,2,3695.976832582922,3,2,3684.0555173227435,0.19787617541234404,263.7040193785672,0,0,0,0,0,0,0,0,0
U314,18,311,2,1,13,37881.79804531002,12,4122.224107548855,13,13,29207.871082782156,0.8488458734370219,7.464573175560308,1,0,0,1,1,1,1,1,1
U315,17,322,3,2,4,8510.704686475667,2,2455.238564563734,21,2,7800.04861039295,0.12468169728311858,340.60034746253905,0,0,1,0,0,0,0,0,0
U316,20,346,1,2,3,7457.6071514925225,2,1780.6660688746017,17,0,0.0,0.35866089209745666,270.66023842678584,0,1,0,0,0,0,0,0,0
U317,18,57,2,2,4,9251.72969085343,2,2815.959644798796,7,1,1785.6768634880696,0.3514691263245402,293.47381395224943,0,0,1,0,0,0,0,0,0
U318,19,48,1,1,12,43760.02846220107,10,1564.894173492598,5,12,53025.765604473476,0.93252316582409,17.822426387970232,1,1,0,1,1,1,1,1,1
U319,20,209,3,2,3,7454.034192234376,2,4142.572414116509,2,2,9511.1596803302,0.15485133396064515,516.3412567491201,0,1,1,0,0,0,0,0,0
U320,19,354,3,1,19,38201.098327217784,5,3080.2962444446016,19,19,37974.84040825749,0.9521217532692863,24.89815967858756,1,1,1,1,1,1,1,1,1
U321,19,214,1,2,1,2061.4804464079016,1,3217.3498973613796,12,2,2750.212210056132,0.2800844381584111,145.6869421982608,0,0,1,0,0,0,0,0,0
U322,18,120,3,1,2,5744.552433874322,1,2865.1976517592752,15,0,0.0,0.3833997196513286,412.7719481261048,0,0,1,0,0,0,0,0,0
U323,17,278,3,1,24,97237.76021321896,11,1181.8100017431839,16,24,73015.75271611774,0.9385008009347685,14.94664257543568,1,0,0,1,1,1,1,1,1
U324,19,322,1,2,1,4985.593174716221,2,4184.029609709133,10,1,2796.1550717205037,0.3320658225594662,179.23239129868628,0,1,1,0,0,0,0,0,0
U325,18,199,1,1,3,12617.349314675443,2,2568.374307618291,10,0,0.0,0.332014314334675,559.1836152374249,0,1,0,0,0,0,0,0,0
U326,17,111,1,1,1,4307.434243891013,2,3098.9425506457287,8,1,2131.204522681999,0.3032179389666619,391.57514632367827,0,0,0,0,0,0,0,0,0
U327,18,165,3,1,4,14454.13597565889,1,1769.2395841345099,1,0,0.0,0.3884476973722337,440.57659521639044,0,1,0,0,0,0,0,0,0
U328,17,278,2,2,4,12688.342893868226,2,2387.543905457542,13,1,4177.923271414024,0.18323940391748622,255.17570021070324,0,1,1,0,0,0,0,0,0
U329,16,217,2,2,2,3587.928596842793,2,1659.5391062605538,14,2,3302.327913649835,0.35486026464637044,162.7150631310464,0,1,1,0,0,0,0,0,0
U330,18,259,2,2,4,14590.618122192185,1,4004.708547816171,7,1,3311.564450776353,0.23463364119838445,558.351686602299,0,0,0,0,0,0,0,0,0
U331,18,114,1,2,12,31737.4794663622,7,2609.625037197247,17,11,50404.7653178009,0.9694759238511994,24.60515435913167,1,1,0,1,1,1,1,1,1
U332,18,158,1,2,23,99447.32373706628,11,1479.5643738908484,0,22,32289.27112623445,0.8488939726293866,9.765245826861245,1,0,1,1,1,1,1,1,1
U333,20,79,1,1,2,4751.661492461484,2,3932.000428890493,3,1,3325.668422328082,0.27882458657149184,328.2450829705172,0,1,1,0,0,0,0,0,0
U334,17,354,1,2,3,12918.612890297569,2,4203.922801613459,4,2,2789.897655061327,0.3099069727176126,317.2114040834383,0,0,1,0,0,0,0,0,0
U335,16,68,2,1,1,3798.8208243979047,2,3467.776109538008,10,2,6258.335007611636,0.3941704681182171,223.05402598241062,0,0,1,0,0,0,0,0,0
U336,20,229,2,2,2,4077.366711603312,1,4878.894531191909,20,2,3920.5659239005317,0.32444824791630567,389.40272547596356,0,0,0,0,0,0,0,0,0
U337,20,120,1,1,3,4654.623232272125,2,3755.0501632454616,9,0,0.0,0.3076033767839964,339.8059173283334,0,1,0,0,0,0,0,0,0
